Year,Place,Name,Time,Rookie,Hometown,Year,Days,Hours,Min,Sec,Time_(days),Finish,Prize_Money,Points_(binary),Points_(top_20),Points_(1/x)
1994,23,Ketil Reitan,12d 7h 48m 10s,,"Kaktovik, AK",1994,12,7,48,10,12.32511574,Yes,0,0,0,0.043478261
1994,24,Bruce Lee,12d 7h 51m 11s,,"Denali Park, AK",1994,12,7,51,11,12.32721065,Yes,0,0,0,0.041666667
1994,25,Laird Barron,12d 9h 53m 46s,,"Willow, AK",1994,12,9,53,46,12.41233796,Yes,0,0,0,0.04
1994,26,Frank Teasley,12d 9h 54m 35s,,"Jackson, WY",1994,12,9,54,35,12.41290509,Yes,0,0,0,0.038461538
1994,27,Stan Smith,12d 12h 42m 42s,,"Chugiak, AK",1994,12,12,42,42,12.52965278,Yes,0,0,0,0.037037037
1994,28,"Mike Williams, Sr.",12d 13h 13m 25s,,"Akiak, AK",1994,12,13,13,25,12.5509838,Yes,0,0,0,0.035714286
1994,29,Lynda Plettner,12d 19h 54m 30s,,"Palmer, AK",1994,12,19,54,30,12.82951389,Yes,0,0,0,0.034482759
1994,30,Bill Hall,13d 5h 55m 29s,,"Trapper Creek, AK",1994,13,5,55,29,13.24686343,Yes,0,0,0,0.033333333
1994,31,Bob Holder,13d 6h 6m 39s,,"Fairbanks, AK",1994,13,6,6,39,13.25461806,Yes,0,0,0,0.032258065
1994,32,Gus Guenther,13d 6h 20m 55s,Yes,"Kasilof, AK",1994,13,6,20,55,13.26452546,Yes,0,0,0,0.03125
1994,33,Terry Adkins,13d 6h 34m 44s,,"Sand Coulee, MT",1994,13,6,34,44,13.27412037,Yes,0,0,0,0.03030303
1994,34,Jack Berry,13d 8h 9m 0s,Yes,"Fritz Creek, AK",1994,13,8,9,0,13.33958333,Yes,0,0,0,0.029411765
1994,35,Krista Maciolek,13d 8h 58m 3s,Yes,"Talkeetna, AK",1994,13,8,58,3,13.37364583,Yes,0,0,0,0.028571429
1994,36,Robert Somers,13d 16h 22m 0s,Yes,"Grand Marais, MN",1994,13,16,22,0,13.68194444,Yes,0,0,0,0.027777778
1994,37,Aaron Burmeister,14d 10h 33m 22s,Yes,"Nome, AK",1994,14,10,33,22,14.43983796,Yes,0,0,0,0.027027027
1994,38,Cliff Roberson,14d 10h 56m 32s,,"Seattle, WA",1994,14,10,56,32,14.45592593,Yes,0,0,0,0.026315789
1994,39,Simon Kinneen,14d 16h 50m 45s,Yes,"Nome, AK",1994,14,16,50,45,14.70190972,Yes,0,0,0,0.025641026
1994,40,Robert Morgan,15d 3h 53m 29s,Yes,"Wasilla, AK",1994,15,3,53,29,15.1621412,Yes,0,0,0,0.025
1994,41,Stephen Adkins,15d 4h 33m 22s,,"Sheep Creek, AK",1994,15,4,33,22,15.18983796,Yes,0,0,0,0.024390244
1994,42,Dave Branholm,15d 5h 55m 0s,Yes,"Wasilla, AK",1994,15,5,55,0,15.24652778,Yes,0,0,0,0.023809524
1994,43,Bob Ernissee,15d 6h 39m 57s,Yes,"Anchorage, AK",1994,15,6,39,57,15.27774306,Yes,0,0,0,0.023255814
1994,44,Harry Caldwell,15d 7h 25m 10s,,"Wasilla, AK",1994,15,7,25,10,15.30914352,Yes,0,0,0,0.022727273
1994,45,Ron Aldrich,15d 9h 0m 0s,,"Montana Creek, AK",1994,15,9,0,0,15.375,Yes,0,0,0,0.022222222
1994,46,Jon Terhune,15d 19h 16m 0s,,"Kenai, AK",1994,15,19,16,0,15.80277778,Yes,0,0,0,0.02173913
1994,47,Kazuo Kojima,15d 20h 11m 4s,,"Tokyo, Japan",1994,15,20,11,4,15.84101852,Yes,0,0,0,0.021276596
1994,48,Roger Bliss,16d 4h 4m 4s,Yes,"Wasilla, AK",1994,16,4,4,4,16.16949074,Yes,0,0,0,0.020833333
1994,49,Bruce Moroney,16d 10h 52m 53s,Yes,"Chugiak, AK",1994,16,10,52,53,16.4533912,Yes,0,0,0,0.020408163
1994,50,Mark Chapoton,16d 16h 17m 35s,,"Big Lake, AK",1994,16,16,17,35,16.67887731,Yes,0,0,0,0.02
1994,99,Beth Baker,0d 0h 0m 0s,Yes,"Chugiak, AK",1994,0,0,0,0,0,No,0,0,0,0.01010101
1994,99,Chris Converse,0d 0h 0m 0s,,"Wasilla, AK",1994,0,0,0,0,0,No,0,0,0,0.01010101
1994,99,Lloyd Gilbertson,0d 0h 0m 0s,,"Chatham, MI",1994,0,0,0,0,0,No,0,0,0,0.01010101
1994,99,Lisa Moore,0d 0h 0m 0s,Yes,"Nome, AK",1994,0,0,0,0,0,No,0,0,0,0.01010101
1994,99,Catherine Mormile,0d 0h 0m 0s,,"Knik, AK",1994,0,0,0,0,0,No,0,0,0,0.01010101
1994,99,Jamie Nelson,0d 0h 0m 0s,,"Togo, MN",1994,0,0,0,0,0,No,0,0,0,0.01010101
1994,99,Mark Nordman,0d 0h 0m 0s,,"Grand Marais, MN",1994,0,0,0,0,0,No,0,0,0,0.01010101
1994,99,Rick Townsend,0d 0h 0m 0s,Yes,"Anvik, AK",1994,0,0,0,0,0,No,0,0,0,0.01010101
1993,1,Jeff King,10d 15h 38m 15s,,"Denali Park, AK",1993,10,15,38,15,10.6515625,Yes,50000,1,1,1
1993,2,DeeDee Jonrowe,10d 16h 10m 50s,,"Willow, AK",1993,10,16,10,50,10.67418981,Yes,43000,0,0.95,0.5
1993,3,Rick Mackey,10d 18h 7m 55s,,"Nenana, AK",1993,10,18,7,55,10.75549769,Yes,37000,0,0.9,0.333333333
1993,4,Susan Butcher,10d 22h 2m 40s,,"Manley, AK",1993,10,22,2,40,10.91851852,Yes,32000,0,0.85,0.25
1993,5,Tim Osmar,10d 22h 7m 0s,,"Kasilof, AK",1993,10,22,7,0,10.92152778,Yes,27000,0,0.8,0.2
1993,6,Martin Buser,11d 0h 47m 39s,,"Big Lake, AK",1993,11,0,47,39,11.03309028,Yes,22000,0,0.75,0.166666667
1993,7,Matt Desalernos,11d 5h 47m 3s,,"Nome, AK",1993,11,5,47,3,11.24100694,Yes,19000,0,0.7,0.142857143
1993,8,Doug Swingley,11d 6h 38m 28s,,"Simms, MT",1993,11,6,38,28,11.27671296,Yes,18000,0,0.65,0.125
1993,9,Rick Swenson,11d 8h 14m 45s,,"Two Rivers, AK",1993,11,8,14,45,11.34357639,Yes,17000,0,0.6,0.111111111
1993,10,Bruce Lee,11d 12h 0m 35s,,"Denali Park, AK",1993,11,12,0,35,11.50040509,Yes,16000,0,0.55,0.1
1993,11,Vern Halter,11d 13h 4m 15s,,"Willow, AK",1993,11,13,4,15,11.54461806,Yes,15000,0,0.5,0.090909091
1993,12,Joe Runyan,11d 13h 6m 12s,,"Nenana, AK",1993,11,13,6,12,11.54597222,Yes,14000,0,0.45,0.083333333
1993,13,Claire Philip,11d 13h 15m 45s,,France,1993,11,13,15,45,11.55260417,Yes,13000,0,0.4,0.076923077
1993,14,Kathy Swenson,11d 15h 10m 30s,,"Two Rivers, AK",1993,11,15,10,30,11.63229167,Yes,12500,0,0.35,0.071428571
1993,15,John Barron,11d 15h 59m 3s,,"Sheep Creek, AK",1993,11,15,59,3,11.66600694,Yes,12000,0,0.3,0.066666667
1993,16,Joe Garnie,11d 18h 42m 20s,,"Willow, AK",1993,11,18,42,20,11.77939815,Yes,11500,0,0.25,0.0625
1993,17,Linwood Fiedler,11d 21h 2m 50s,,"Willow, AK",1993,11,21,2,50,11.87696759,Yes,11000,0,0.2,0.058823529
1993,18,Sonny Lindner,11d 23h 49m 40s,,"Johnson River, AK",1993,11,23,49,40,11.99282407,Yes,10500,0,0.15,0.055555556
1993,19,Bill Cotter,11d 23h 49m 50s,,"Nenana, AK",1993,11,23,49,50,11.99293981,Yes,10000,0,0.1,0.052631579
1993,20,Kate Persons,11d 23h 50m 20s,,"Noatak River, AK",1993,11,23,50,20,11.99328704,Yes,9500,0,0.05,0.05
1993,21,Dan MacEachen,12d 8h 2m 21s,,"Snowmass Village, CO",1993,12,8,2,21,12.33496528,Yes,0,0,0,0.047619048
1993,22,Dave Olesen,14d 17h 52m 35s,,"Yellowknife, NWT",1993,14,17,52,35,14.74484954,Yes,0,0,0,0.045454545
1993,23,Jerry Austin,14d 17h 52m 40s,,"Saint Michael, AK",1993,14,17,52,40,14.74490741,Yes,0,0,0,0.043478261
1993,24,Laird Barron,14d 17h 53m 38s,,"Willow, AK",1993,14,17,53,38,14.7455787,Yes,0,0,0,0.041666667
1993,25,Kathy Tucker,14d 17h 53m 56s,,"Manley, AK",1993,14,17,53,56,14.74578704,Yes,0,0,0,0.04
1993,26,Diana Moroney,14d 17h 54m 0s,,"Chugiak, AK",1993,14,17,54,0,14.74583333,Yes,0,0,0,0.038461538
1993,27,Frank Teasley,14d 17h 54m 4s,,"Jackson, WY",1993,14,17,54,4,14.74587963,Yes,0,0,0,0.037037037
1993,28,Lynda Plettner,14d 17h 54m 50s,,"Palmer, AK",1993,14,17,54,50,14.74641204,Yes,0,0,0,0.035714286
1993,29,Terry Adkins,14d 17h 55m 0s,,"Sand Coulee, MT",1993,14,17,55,0,14.74652778,Yes,0,0,0,0.034482759
1993,30,Duane Halverson,14d 17h 55m 30s,,"Trapper Creek, AK",1993,14,17,55,30,14.746875,Yes,0,0,0,0.033333333
1993,31,"Mike Williams, Sr.",14d 17h 55m 41s,,"Akiak, AK",1993,14,17,55,41,14.74700231,Yes,0,0,0,0.032258065
1993,32,Mark Nordman,14d 17h 56m 2s,,"Grand Marais, MN",1993,14,17,56,2,14.74724537,Yes,0,0,0,0.03125
1993,33,Bob Holder,14d 17h 56m 12s,,"Fairbanks, AK",1993,14,17,56,12,14.74736111,Yes,0,0,0,0.03030303
1993,34,Jason Barron,14d 17h 56m 20s,Yes,"Sheep Creek, AK",1993,14,17,56,20,14.7474537,Yes,0,0,0,0.029411765
1993,35,Keizo Funatsu,14d 17h 56m 30s,Yes,"Osaka, Japan",1993,14,17,56,30,14.74756944,Yes,0,0,0,0.028571429
1993,36,Ketil Reitan,14d 17h 57m 42s,,"Kaktovik, AK",1993,14,17,57,42,14.74840278,Yes,0,0,0,0.027777778
1993,37,Pecos Humphreys,14d 17h 58m 50s,,"Talkeetna, AK",1993,14,17,58,50,14.74918981,Yes,0,0,0,0.027027027
1993,38,Peryll Kyzer,14d 17h 59m 2s,,"Willow, AK",1993,14,17,59,2,14.7493287,Yes,0,0,0,0.026315789
1993,39,Jim Oehlschlaeger,16d 13h 56m 45s,,"Cincinnati, OH",1993,16,13,56,45,16.58107639,Yes,0,0,0,0.025641026
1993,40,Skin Wysocki,16d 13h 7m 5s,,"Koliganek, AK",1993,16,13,7,5,16.54658565,Yes,0,0,0,0.025
1993,41,Jerry Louden,16d 13h 57m 45s,Yes,"Fairbanks, AK",1993,16,13,57,45,16.58177083,Yes,0,0,0,0.024390244
1993,42,Pat Danly,17d 1h 6m 6s,,"Trapper Creek, AK",1993,17,1,6,6,17.04590278,Yes,0,0,0,0.023809524
1993,43,Stan Smith,17d 6h 21m 44s,Yes,"Chugiak, AK",1993,17,6,21,44,17.26509259,Yes,0,0,0,0.023255814
1993,44,Roger Haertel,17d 6h 23m 13s,Yes,"Chugiak, AK",1993,17,6,23,13,17.26612269,Yes,0,0,0,0.022727273
1993,45,Jack Goode,17d 6h 23m 44s,Yes,"Willow, AK",1993,17,6,23,44,17.26648148,Yes,0,0,0,0.022222222
1993,46,Paul Rupple,17d 8h 39m 20s,Yes,"Anchorage, AK",1993,17,8,39,20,17.36064815,Yes,0,0,0,0.02173913
1993,47,Joe Carpenter,17d 8h 56m 33s,Yes,"Chugiak, AK",1993,17,8,56,33,17.37260417,Yes,0,0,0,0.021276596
1993,48,Mark Chapoton,17d 8h 54m 17s,Yes,"Big Lake, AK",1993,17,8,54,17,17.37103009,Yes,0,0,0,0.020833333
1993,49,Kirsten Bey,17d 8h 59m 59s,Yes,"Trapper Creek, AK",1993,17,8,59,59,17.37498843,Yes,0,0,0,0.020408163
1993,50,Bert Hanson,17d 9h 12m 55s,,"Anchorage, AK",1993,17,9,12,55,17.38396991,Yes,0,0,0,0.02
1993,51,Harry Caldwell,17d 17h 27m 7s,Yes,"Wasilla, AK",1993,17,17,27,7,17.72716435,Yes,0,0,0,0.019607843
1993,52,John Peterson,17d 22h 23m 23s,,"Eagle River, AK",1993,17,22,23,23,17.93290509,Yes,0,0,0,0.019230769
1993,53,Spencer Thew,17d 22h 38m 38s,Yes,"Canton, NY",1993,17,22,38,38,17.94349537,Yes,0,0,0,0.018867925
1993,54,Lloyd Gilbertson,18d 4h 49m 19s,Yes,"Schroeder, MN",1993,18,4,49,19,18.20091435,Yes,0,0,0,0.018518519
1993,99,David Aisenbrey,0d 0h 0m 0s,Yes,"Montana Creek, AK",1993,0,0,0,0,0,No,0,0,0,0.01010101
1993,99,Val Aron,0d 0h 0m 0s,Yes,"Chugiak, AK",1993,0,0,0,0,0,No,0,0,0,0.01010101
1993,99,Lavon Barve,0d 0h 0m 0s,,"Wasilla, AK",1993,0,0,0,0,0,No,0,0,0,0.01010101
1993,99,Dave Branholm,0d 0h 0m 0s,Yes,"Wasilla, AK",1993,0,0,0,0,0,No,0,0,0,0.01010101
1993,99,Julius Burgert,0d 0h 0m 0s,Yes,"Anchor Point, AK",1993,0,0,0,0,0,No,0,0,0,0.01010101
1993,99,Terry Hinesly,0d 0h 0m 0s,,"Eagle Point, OR",1993,0,0,0,0,0,No,0,0,0,0.01010101
1993,99,Robin Jacobson,0d 0h 0m 0s,,"Squaw Lake, MN",1993,0,0,0,0,0,No,0,0,0,0.01010101
1993,99,Norman Lee,0d 0h 0m 0s,Yes,"Eagle River, AK",1993,0,0,0,0,0,No,0,0,0,0.01010101
1993,99,Beverly Jerue Masek,0d 0h 0m 0s,,"Willow, AK",1993,0,0,0,0,0,No,0,0,0,0.01010101
1993,99,Gary Moore,0d 0h 0m 0s,Yes,"Willow, AK",1993,0,0,0,0,0,No,0,0,0,0.01010101
1993,99,Robert Morgan,0d 0h 0m 0s,Yes,"Wasilla, AK",1993,0,0,0,0,0,No,0,0,0,0.01010101
1993,99,John Schandelmeier,0d 0h 0m 0s,Yes,"Paxson, AK",1993,0,0,0,0,0,No,0,0,0,0.01010101
1993,99,Rick Townsend,0d 0h 0m 0s,Yes,"Anvik, AK",1993,0,0,0,0,0,No,0,0,0,0.01010101
1993,99,Gary Whittemore,0d 0h 0m 0s,,"Cantwell, AK",1993,0,0,0,0,0,No,0,0,0,0.01010101
1992,1,Martin Buser,10d 19h 17m 15s,,"Big Lake, AK",1992,10,19,17,15,10.80364583,Yes,51600,1,1,1
1992,2,Susan Butcher,11d 5h 36m 3s,,"Manley, AK",1992,11,5,36,3,11.23336806,Yes,41280,0,0.95,0.5
1992,3,Tim Osmar,11d 5h 49m 39s,,"Kasilof, AK",1992,11,5,49,39,11.2428125,Yes,36120,0,0.9,0.333333333
1992,4,Rick Swenson,11d 7h 51m 49s,,"Two Rivers, AK",1992,11,7,51,49,11.32765046,Yes,30960,0,0.85,0.25
1992,5,DeeDee Jonrowe,11d 9h 5m 0s,,"Willow, AK",1992,11,9,5,0,11.37847222,Yes,25800,0,0.8,0.2
1992,6,Jeff King,11d 10h 40m 35s,,"Denali Park, AK",1992,11,10,40,35,11.44484954,Yes,20640,0,0.75,0.166666667
1992,7,Vern Halter,11d 13h 8m 40s,,"Kotzebue, AK",1992,11,13,8,40,11.54768519,Yes,18576,0,0.7,0.142857143
1992,8,Rick Mackey,11d 13h 20m 23s,,"Nenana, AK",1992,11,13,20,23,11.55582176,Yes,17544,0,0.65,0.125
1992,9,Doug Swingley,11d 13h 47m 0s,Yes,"Simms, MT",1992,11,13,47,0,11.57430556,Yes,16512,0,0.6,0.111111111
1992,10,Ketil Reitan,11d 14h 38m 0s,,"Kaktovik, AK",1992,11,14,38,0,11.60972222,Yes,15480,0,0.55,0.1
1992,11,Matt Desalernos,11d 15h 15m 12s,,"Nome, AK",1992,11,15,15,12,11.63555556,Yes,14448,0,0.5,0.090909091
1992,12,Bruce Lee,11d 15h 38m 40s,Yes,"Denali Park, AK",1992,11,15,38,40,11.65185185,Yes,13416,0,0.45,0.083333333
1992,13,Claire Philip,11d 15h 43m 20s,,France,1992,11,15,43,20,11.65509259,Yes,12384,0,0.4,0.076923077
1992,14,Ed Iten,11d 16h 1m 43s,Yes,"Ambler, AK",1992,11,16,1,43,11.6678588,Yes,11868,0,0.35,0.071428571
1992,15,Bill Cotter,11d 17h 0m 0s,,"Nenana, AK",1992,11,17,0,0,11.70833333,Yes,11352,0,0.3,0.066666667
1992,16,Kate Persons,11d 20h 14m 42s,,"Kotzebue, AK",1992,11,20,14,42,11.84354167,Yes,10836,0,0.25,0.0625
1992,17,Lavon Barve,11d 21h 38m 3s,,"Wasilla, AK",1992,11,21,38,3,11.90142361,Yes,10320,0,0.2,0.058823529
1992,18,John Barron,11d 23h 53m 21s,,"Sheep Creek, AK",1992,11,23,53,21,11.99538194,Yes,9804,0,0.15,0.055555556
1992,19,Dan MacEachen,12d 4h 5m 53s,,"Snowmass Village, CO",1992,12,4,5,53,12.17075231,Yes,9288,0,0.1,0.052631579
1992,20,Joe Garnie,12d 5h 46m 50s,,"Willow, AK",1992,12,5,46,50,12.24085648,Yes,8772,0,0.05,0.05
1992,21,Kathy Swenson,12d 5h 53m 50s,Yes,"Two Rivers, AK",1992,12,5,53,50,12.24571759,Yes,0,0,0,0.047619048
1992,22,Sonny Lindner,12d 8h 6m 8s,,"Johnson River, AK",1992,12,8,6,8,12.33759259,Yes,0,0,0,0.045454545
1992,23,Beverly Jerue Masek,12d 13h 20m 55s,,"Willow, AK",1992,12,13,20,55,12.55619213,Yes,0,0,0,0.043478261
1992,24,Jerry Austin,12d 13h 26m 55s,,"Saint Michael, AK",1992,12,13,26,55,12.5603588,Yes,0,0,0,0.041666667
1992,25,Linwood Fiedler,12d 21h 59m 50s,,"Willow, AK",1992,12,21,59,50,12.91655093,Yes,0,0,0,0.04
1992,26,Dave Olesen,12d 22h 15m 30s,,"Yellowknife, NWT",1992,12,22,15,30,12.92743056,Yes,0,0,0,0.038461538
1992,27,Bill Jack,13d 0h 21m 22s,,"Nome, AK",1992,13,0,21,22,13.01483796,Yes,0,0,0,0.037037037
1992,28,Frank Teasley,13d 3h 3m 58s,,"Nenana, AK",1992,13,3,3,58,13.12775463,Yes,0,0,0,0.035714286
1992,29,Rick Armstrong,13d 3h 41m 59s,,"Fairbanks, AK",1992,13,3,41,59,13.15415509,Yes,0,0,0,0.034482759
1992,30,Terry Adkins,13d 7h 55m 25s,,"Sand Coulee, MT",1992,13,7,55,25,13.33015046,Yes,0,0,0,0.033333333
1992,31,Bob Chlupach,13d 8h 41m 45s,,"Willow, AK",1992,13,8,41,45,13.36232639,Yes,0,0,0,0.032258065
1992,32,Burt Bomhoff,13d 10h 23m 25s,,"Willow, AK",1992,13,10,23,25,13.43292824,Yes,0,0,0,0.03125
1992,33,Bill Hall,13d 14h 7m 10s,,"Trapper Creek, AK",1992,13,14,7,10,13.58831019,Yes,0,0,0,0.03030303
1992,34,Gary Whittemore,13d 17h 15m 18s,,"Cantwell, AK",1992,13,17,15,18,13.71895833,Yes,0,0,0,0.029411765
1992,35,Tomas Israelsson,13d 20h 17m 0s,Yes,"Bethel, AK/Sweden",1992,13,20,17,0,13.84513889,Yes,0,0,0,0.028571429
1992,36,Kathy Tucker,14d 0h 55m 30s,Yes,"Manley, AK",1992,14,0,55,30,14.03854167,Yes,0,0,0,0.027777778
1992,37,Susan Cantor,14d 1h 42m 42s,Yes,"Chugiak, AK",1992,14,1,42,42,14.07131944,Yes,0,0,0,0.027027027
1992,38,Roy Monk,14d 2h 9m 6s,,Saville Green UK,1992,14,2,9,6,14.08965278,Yes,0,0,0,0.026315789
1992,39,Lynda Plettner,14d 2h 46m 54s,,"Palmer, AK",1992,14,2,46,54,14.11590278,Yes,0,0,0,0.025641026
1992,40,Norm Stoppenbrink,14d 2h 49m 52s,,"Willow, AK",1992,14,2,49,52,14.11796296,Yes,0,0,0,0.025
1992,41,Joe Redington Sr,14d 3h 0m 0s,,"Knik, AK",1992,14,3,0,0,14.125,Yes,0,0,0,0.024390244
1992,42,Raymie Redington,14d 4h 12m 13s,,"Knik, AK",1992,14,4,12,13,14.17515046,Yes,0,0,0,0.023809524
1992,43,Charlie Boulding,14d 4h 12m 35s,Yes,"Nenana, AK",1992,14,4,12,35,14.17540509,Yes,0,0,0,0.023255814
1992,44,"Mike Williams, Sr.",14d 8h 46m 47s,Yes,"Akiak, AK",1992,14,8,46,47,14.36582176,Yes,1000,0,0,0.022727273
1992,45,Nels Anderson,14d 9h 7m 45s,,"Soldotna, AK",1992,14,9,7,45,14.38038194,Yes,0,0,0,0.022222222
1992,46,Kim Teasley,14d 11h 42m 47s,Yes,"Nenana, AK",1992,14,11,42,47,14.48804398,Yes,0,0,0,0.02173913
1992,47,Steve Fossett,14d 11h 58m 18s,Yes,"Chicago, IL",1992,14,11,58,18,14.49881944,Yes,0,0,0,0.021276596
1992,48,Jon Terhune,14d 12h 24m 10s,,"Kenai, AK",1992,14,12,24,10,14.51678241,Yes,0,0,0,0.020833333
1992,49,Bob Holder,14d 13h 34m 12s,Yes,"Fairbanks, AK",1992,14,13,34,12,14.56541667,Yes,0,0,0,0.020408163
1992,50,Jim Oehlschlaeger,14d 14h 40m 30s,Yes,"Cincinnati, OH",1992,14,14,40,30,14.61145833,Yes,0,0,0,0.02
1992,51,Cliff Roberson,14d 14h 56m 40s,Yes,"Seattle, WA",1992,14,14,56,40,14.62268519,Yes,0,0,0,0.019607843
1992,52,Pete Johnson,14d 15h 1m 40s,Yes,"Webster, NH",1992,14,15,1,40,14.62615741,Yes,0,0,0,0.019230769
1992,53,Steve Christon,14d 17h 38m 15s,Yes,"Anchorage, AK",1992,14,17,38,15,14.73489583,Yes,0,0,0,0.018867925
1992,54,Skin Wysocki,15d 2h 58m 20s,Yes,"Koliganek, AK",1992,15,2,58,20,15.12384259,Yes,0,0,0,0.018518519
1992,55,Mellen Shea,15d 13h 45m 15s,Yes,"Anchorage, AK",1992,15,13,45,15,15.57309028,Yes,0,0,0,0.018181818
1992,56,Bill Bass,15d 13h 48m 0s,Yes,"Anchorage, AK",1992,15,13,48,0,15.575,Yes,0,0,0,0.017857143
1992,57,Bob Hickel,15d 14h 12m 45s,,"Anchorage, AK",1992,15,14,12,45,15.5921875,Yes,1000,0,0,0.01754386
1992,58,Debbie Corral,15d 14h 36m 40s,Yes,"Eagle River, AK",1992,15,14,36,40,15.6087963,Yes,0,0,0,0.017241379
1992,59,James Reiter,18d 12h 3m 15s,Yes,"Two Rivers, AK",1992,18,12,3,15,18.50225694,Yes,0,0,0,0.016949153
1992,60,Lorren Weaver,18d 12h 12m 27s,,"Wasilla, AK",1992,18,12,12,27,18.50864583,Yes,0,0,0,0.016666667
1992,61,Jim Davis,18d 13h 3m 45s,Yes,"Palmer, AK",1992,18,13,3,45,18.54427083,Yes,0,0,0,0.016393443
1992,62,John Peterson,18d 13h 4m 58s,Yes,"Eagle River, AK",1992,18,13,4,58,18.54511574,Yes,0,0,0,0.016129032
1992,63,Vern Cherneski,18d 13h 5m 2s,Yes,"Big Lake, AK",1992,18,13,5,2,18.54516204,Yes,0,0,0,0.015873016
1992,99,Eep Anderson,0d 0h 0m 0s,,"McGrath, AK",1992,0,0,0,0,0,No,0,0,0,0.01010101
1992,99,Bob Ernissee,0d 0h 0m 0s,Yes,"Anchorage, AK",1992,0,0,0,0,0,No,0,0,0,0.01010101
1992,99,Robin Jacobson,0d 0h 0m 0s,,"Squaw Lake, MN",1992,0,0,0,0,0,No,0,0,0,0.01010101
1992,99,Krista Maciolek,0d 0h 0m 0s,Yes,"Talkeetna, AK",1992,0,0,0,0,0,No,0,0,0,0.01010101
1992,99,Catherine Mormile,0d 0h 0m 0s,,"Anchorage, AK",1992,0,0,0,0,0,No,0,0,0,0.01010101
1992,99,Tim Mundy,0d 0h 0m 0s,Yes,"Wasilla, AK",1992,0,0,0,0,0,No,0,0,0,0.01010101
1992,99,Pascal Nicoud,0d 0h 0m 0s,Yes,Switzerland,1992,0,0,0,0,0,No,0,0,0,0.01010101
1992,99,William Orazietti,0d 0h 0m 0s,Yes,"Sault Ste. Marie, ONT",1992,0,0,0,0,0,No,0,0,0,0.01010101
1992,99,Emmitt Peters,0d 0h 0m 0s,,"Ruby, AK",1992,0,0,0,0,0,No,0,0,0,0.01010101
1992,99,Joe Runyan,0d 0h 0m 0s,,"Nenana, AK",1992,0,0,0,0,0,No,0,0,0,0.01010101
1992,99,Sonny Russell,0d 0h 0m 0s,,"Norvik, AK",1992,0,0,0,0,0,No,0,0,0,0.01010101
1992,99,Carolyn Muegge Vaughan,0d 0h 0m 0s,Yes,"Anchorage, AK",1992,0,0,0,0,0,No,0,0,0,0.01010101
1992,99,Norm Vaughan,0d 0h 0m 0s,,"Anchorage, AK",1992,0,0,0,0,0,No,0,0,0,0.01010101
1991,1,Rick Swenson,12d 16h 34m 39s,,"Two Rivers, AK",1991,12,16,34,39,12.69072917,Yes,50000,1,1,1
1991,2,Martin Buser,12d 18h 41m 49s,,"Big Lake, AK",1991,12,18,41,49,12.77903935,Yes,39000,0,0.95,0.5
1991,3,Susan Butcher,12d 21h 59m 3s,,"Manley, AK",1991,12,21,59,3,12.91600694,Yes,32000,0,0.9,0.333333333
1991,4,Tim Osmar,12d 22h 33m 33s,,"Kasilof, AK",1991,12,22,33,33,12.93996528,Yes,24500,0,0.85,0.25
1991,5,Joe Runyan,12d 22h 36m 30s,,"Nenana, AK",1991,12,22,36,30,12.94201389,Yes,19000,0,0.8,0.2
1991,6,Frank Teasley,13d 12h 27m 57s,,"Jackson, WY",1991,13,12,27,57,13.51940972,Yes,15000,0,0.75,0.166666667
1991,7,DeeDee Jonrowe,13d 13h 44m 10s,,"Willow, AK",1991,13,13,44,10,13.57233796,Yes,14000,0,0.7,0.142857143
1991,8,Matt Desalernos,13d 13h 44m 35s,,"Nome, AK",1991,13,13,44,35,13.57262731,Yes,13000,0,0.65,0.125
1991,9,Rick Mackey,13d 13h 54m 39s,,"Nenana, AK",1991,13,13,54,39,13.57961806,Yes,12000,0,0.6,0.111111111
1991,10,Bill Cotter,13d 13h 57m 28s,,"Nenana, AK",1991,13,13,57,28,13.58157407,Yes,11000,0,0.55,0.1
1991,11,Kate Persons,13d 14h 20m 59s,Yes,"Kotzebue, AK",1991,13,14,20,59,13.59790509,Yes,9500,0,0.5,0.090909091
1991,12,Jeff King,13d 14h 24m 40s,,"Denali Park, AK",1991,13,14,24,40,13.60046296,Yes,9000,0,0.45,0.083333333
1991,13,Jacques Philip,13d 15h 7m 39s,,France,1991,13,15,7,39,13.6303125,Yes,8500,0,0.4,0.076923077
1991,14,Jerry Austin,13d 17h 10m 51s,,"Saint Michael, AK",1991,13,17,10,51,13.71586806,Yes,8000,0,0.35,0.071428571
1991,15,Michael Madden,13d 20h 6m 26s,,"North Pole, AK",1991,13,20,6,26,13.83780093,Yes,7500,0,0.3,0.066666667
1991,16,Ketil Reitan,16d 13h 14m 54s,Yes,"Kaktovik, AK",1991,16,13,14,54,16.55201389,Yes,6500,0,0.25,0.0625
1991,17,Lavon Barve,13d 22h 20m 14s,,"Wasilla, AK",1991,13,22,20,14,13.93071759,Yes,6000,0,0.2,0.058823529
1991,18,Peryll Kyzer,14d 16h 26m 26s,,"Willow, AK",1991,14,16,26,26,14.68502315,Yes,5500,0,0.15,0.055555556
1991,19,Terry Adkins,14d 16h 46m 51s,,"Sand Coulee, MT",1991,14,16,46,51,14.69920139,Yes,5000,0,0.1,0.052631579
1991,20,Bill Jack,14d 19h 38m 14s,Yes,"Nome, AK",1991,14,19,38,14,14.81821759,Yes,4500,0,0.05,0.05
